filename,lat,lon,hdg,pothole_count
lat_22.39952018713502_lon_88.42776014545784_hdg_0_pano.jpg,22.39952018713502,88.42776014545784,0,0
lat_22.39952018713502_lon_88.42776014545784_hdg_180_pano.jpg,22.39952018713502,88.42776014545784,180,0
lat_22.39952018713502_lon_88.42776014545784_hdg_270_pano.jpg,22.39952018713502,88.42776014545784,270,0
lat_22.39952018713502_lon_88.42776014545784_hdg_90_pano.jpg,22.39952018713502,88.42776014545784,90,0
lat_22.39976872695291_lon_88.2362922419521_hdg_0_pano.jpg,22.39976872695291,88.2362922419521,0,0
lat_22.39976872695291_lon_88.2362922419521_hdg_180_pano.jpg,22.39976872695291,88.2362922419521,180,0
lat_22.39976872695291_lon_88.2362922419521_hdg_270_pano.jpg,22.39976872695291,88.2362922419521,270,0
lat_22.39976872695291_lon_88.2362922419521_hdg_90_pano.jpg,22.39976872695291,88.2362922419521,90,0
lat_22.39984778995481_lon_88.28196951698064_hdg_0_pano.jpg,22.39984778995481,88.28196951698064,0,0
lat_22.39984778995481_lon_88.28196951698064_hdg_180_pano.jpg,22.39984778995481,88.28196951698064,180,0
lat_22.39984778995481_lon_88.28196951698064_hdg_270_pano.jpg,22.39984778995481,88.28196951698064,270,0
lat_22.39984778995481_lon_88.28196951698064_hdg_90_pano.jpg,22.39984778995481,88.28196951698064,90,0
lat_22.39990604087119_lon_88.47800870115692_hdg_0_pano.jpg,22.39990604087119,88.47800870115692,0,0
lat_22.39990604087119_lon_88.47800870115692_hdg_180_pano.jpg,22.39990604087119,88.47800870115692,180,0
lat_22.39990604087119_lon_88.47800870115692_hdg_270_pano.jpg,22.39990604087119,88.47800870115692,270,0
lat_22.39990604087119_lon_88.47800870115692_hdg_90_pano.jpg,22.39990604087119,88.47800870115692,90,0
lat_22.39992865402528_lon_88.41511121020008_hdg_0_pano.jpg,22.39992865402528,88.41511121020008,0,0
lat_22.39992865402528_lon_88.41511121020008_hdg_180_pano.jpg,22.39992865402528,88.41511121020008,180,0
lat_22.39992865402528_lon_88.41511121020008_hdg_270_pano.jpg,22.39992865402528,88.41511121020008,270,0
lat_22.39992865402528_lon_88.41511121020008_hdg_90_pano.jpg,22.39992865402528,88.41511121020008,90,0
lat_22.39994394092608_lon_88.29995565366042_hdg_0_pano.jpg,22.39994394092608,88.29995565366042,0,0
lat_22.39994394092608_lon_88.29995565366042_hdg_180_pano.jpg,22.39994394092608,88.29995565366042,180,0
lat_22.39994394092608_lon_88.29995565366042_hdg_270_pano.jpg,22.39994394092608,88.29995565366042,270,0
lat_22.39994394092608_lon_88.29995565366042_hdg_90_pano.jpg,22.39994394092608,88.29995565366042,90,0
lat_22.39994757681565_lon_88.42026944146221_hdg_0_pano.jpg,22.39994757681565,88.42026944146221,0,0
lat_22.39994757681565_lon_88.42026944146221_hdg_180_pano.jpg,22.39994757681565,88.42026944146221,180,0
lat_22.39994757681565_lon_88.42026944146221_hdg_270_pano.jpg,22.39994757681565,88.42026944146221,270,0
lat_22.39994757681565_lon_88.42026944146221_hdg_90_pano.jpg,22.39994757681565,88.42026944146221,90,0
lat_22.39996453903994_lon_88.37044403170563_hdg_0_pano.jpg,22.39996453903994,88.37044403170563,0,0
lat_22.39996453903994_lon_88.37044403170563_hdg_180_pano.jpg,22.39996453903994,88.37044403170563,180,0
lat_22.39996453903994_lon_88.37044403170563_hdg_270_pano.jpg,22.39996453903994,88.37044403170563,270,0
lat_22.39996453903994_lon_88.37044403170563_hdg_90_pano.jpg,22.39996453903994,88.37044403170563,90,0
lat_22.39997015056948_lon_88.41822387471348_hdg_0_pano.jpg,22.39997015056948,88.41822387471348,0,0
lat_22.39997015056948_lon_88.41822387471348_hdg_180_pano.jpg,22.39997015056948,88.41822387471348,180,0
lat_22.39997015056948_lon_88.41822387471348_hdg_270_pano.jpg,22.39997015056948,88.41822387471348,270,0
lat_22.39997015056948_lon_88.41822387471348_hdg_90_pano.jpg,22.39997015056948,88.41822387471348,90,0
lat_22.40001286738804_lon_88.34806898237562_hdg_0_pano.jpg,22.40001286738804,88.34806898237562,0,0
lat_22.40001286738804_lon_88.34806898237562_hdg_180_pano.jpg,22.40001286738804,88.34806898237562,180,0
lat_22.40001286738804_lon_88.34806898237562_hdg_270_pano.jpg,22.40001286738804,88.34806898237562,270,0
lat_22.40001286738804_lon_88.34806898237562_hdg_90_pano.jpg,22.40001286738804,88.34806898237562,90,0
lat_22.40002240679481_lon_88.2781153838218_hdg_0_pano.jpg,22.40002240679481,88.2781153838218,0,0
lat_22.40002240679481_lon_88.2781153838218_hdg_180_pano.jpg,22.40002240679481,88.2781153838218,180,0
lat_22.40002240679481_lon_88.2781153838218_hdg_270_pano.jpg,22.40002240679481,88.2781153838218,270,0
lat_22.40002240679481_lon_88.2781153838218_hdg_90_pano.jpg,22.40002240679481,88.2781153838218,90,0
lat_22.40008431435723_lon_88.36007494880944_hdg_0_pano.jpg,22.40008431435723,88.36007494880944,0,0
lat_22.40008431435723_lon_88.36007494880944_hdg_180_pano.jpg,22.40008431435723,88.36007494880944,180,0
lat_22.40008431435723_lon_88.36007494880944_hdg_270_pano.jpg,22.40008431435723,88.36007494880944,270,0
lat_22.40008431435723_lon_88.36007494880944_hdg_90_pano.jpg,22.40008431435723,88.36007494880944,90,0
lat_22.40015031940396_lon_88.48981274874454_hdg_0_pano.jpg,22.40015031940396,88.48981274874454,0,0
lat_22.40015031940396_lon_88.48981274874454_hdg_180_pano.jpg,22.40015031940396,88.48981274874454,180,0
lat_22.40015031940396_lon_88.48981274874454_hdg_270_pano.jpg,22.40015031940396,88.48981274874454,270,0
lat_22.40015031940396_lon_88.48981274874454_hdg_90_pano.jpg,22.40015031940396,88.48981274874454,90,0
lat_22.40020419944047_lon_88.4260758918388_hdg_0_pano.jpg,22.40020419944047,88.4260758918388,0,0
lat_22.40020419944047_lon_88.4260758918388_hdg_180_pano.jpg,22.40020419944047,88.4260758918388,180,0
lat_22.40020419944047_lon_88.4260758918388_hdg_270_pano.jpg,22.40020419944047,88.4260758918388,270,0
lat_22.40020419944047_lon_88.4260758918388_hdg_90_pano.jpg,22.40020419944047,88.4260758918388,90,0
lat_22.40024224367771_lon_88.28003852250983_hdg_0_pano.jpg,22.40024224367771,88.28003852250983,0,0
lat_22.40024224367771_lon_88.28003852250983_hdg_180_pano.jpg,22.40024224367771,88.28003852250983,180,0
lat_22.40024224367771_lon_88.28003852250983_hdg_270_pano.jpg,22.40024224367771,88.28003852250983,270,0
lat_22.40024224367771_lon_88.28003852250983_hdg_90_pano.jpg,22.40024224367771,88.28003852250983,90,0
lat_22.40027909082082_lon_88.47605505626608_hdg_0_pano.jpg,22.40027909082082,88.47605505626608,0,0
lat_22.40027909082082_lon_88.47605505626608_hdg_180_pano.jpg,22.40027909082082,88.47605505626608,180,0
lat_22.40027909082082_lon_88.47605505626608_hdg_270_pano.jpg,22.40027909082082,88.47605505626608,270,0
lat_22.40027909082082_lon_88.47605505626608_hdg_90_pano.jpg,22.40027909082082,88.47605505626608,90,0
lat_22.40033107983848_lon_88.49623800602988_hdg_0_pano.jpg,22.40033107983848,88.49623800602988,0,0
lat_22.40033107983848_lon_88.49623800602988_hdg_180_pano.jpg,22.40033107983848,88.49623800602988,180,0
lat_22.40033107983848_lon_88.49623800602988_hdg_270_pano.jpg,22.40033107983848,88.49623800602988,270,0
lat_22.40033107983848_lon_88.49623800602988_hdg_90_pano.jpg,22.40033107983848,88.49623800602988,90,0
lat_22.40050407258676_lon_88.42380469668356_hdg_0_pano.jpg,22.40050407258676,88.42380469668356,0,0
lat_22.40050407258676_lon_88.42380469668356_hdg_180_pano.jpg,22.40050407258676,88.42380469668356,180,0
lat_22.40050407258676_lon_88.42380469668356_hdg_270_pano.jpg,22.40050407258676,88.42380469668356,270,0
lat_22.40050407258676_lon_88.42380469668356_hdg_90_pano.jpg,22.40050407258676,88.42380469668356,90,0
lat_22.40152566214834_lon_88.48393846226179_hdg_0_pano.jpg,22.40152566214834,88.48393846226179,0,0
lat_22.40152566214834_lon_88.48393846226179_hdg_180_pano.jpg,22.40152566214834,88.48393846226179,180,0
lat_22.40152566214834_lon_88.48393846226179_hdg_270_pano.jpg,22.40152566214834,88.48393846226179,270,0
lat_22.40152566214834_lon_88.48393846226179_hdg_90_pano.jpg,22.40152566214834,88.48393846226179,90,0
lat_22.40162416421802_lon_88.38602049448633_hdg_0_pano.jpg,22.40162416421802,88.38602049448633,0,0
lat_22.40162416421802_lon_88.38602049448633_hdg_180_pano.jpg,22.40162416421802,88.38602049448633,180,0
