lat,lon,heading,filename,status,source
22.4,88.332,270,,ZERO_RESULTS,metadata
22.4,88.334,0,,ZERO_RESULTS,metadata
22.4,88.334,90,,ZERO_RESULTS,metadata
22.4,88.334,180,,ZERO_RESULTS,metadata
22.4,88.334,270,,ZERO_RESULTS,metadata
22.4,88.336,0,,ZERO_RESULTS,metadata
22.4,88.336,90,,ZERO_RESULTS,metadata
22.4,88.336,180,,ZERO_RESULTS,metadata
22.4,88.336,270,,ZERO_RESULTS,metadata
22.4,88.338,0,,ZERO_RESULTS,metadata
22.4,88.338,90,,ZERO_RESULTS,metadata
22.4,88.338,180,,ZERO_RESULTS,metadata
22.4,88.338,270,,ZERO_RESULTS,metadata
22.4,88.34,0,,ZERO_RESULTS,metadata
22.4,88.34,90,,ZERO_RESULTS,metadata
22.4,88.34,180,,ZERO_RESULTS,metadata
22.4,88.34,270,,ZERO_RESULTS,metadata
22.4,88.342,0,,ZERO_RESULTS,metadata
22.4,88.342,90,,ZERO_RESULTS,metadata
22.4,88.342,180,,ZERO_RESULTS,metadata
22.4,88.342,270,,ZERO_RESULTS,metadata
22.4,88.344,0,,ZERO_RESULTS,metadata
22.4,88.344,90,,ZERO_RESULTS,metadata
22.4,88.344,180,,ZERO_RESULTS,metadata
22.4,88.344,270,,ZERO_RESULTS,metadata
22.4,88.346,0,,ZERO_RESULTS,metadata
22.4,88.346,90,,ZERO_RESULTS,metadata
22.4,88.346,180,,ZERO_RESULTS,metadata
22.4,88.346,270,,ZERO_RESULTS,metadata
22.40001286738804,88.34806898237562,0,lat_22.40001286738804_lon_88.34806898237562_hdg_0_pano.jpg,OK,pano
22.40001286738804,88.34806898237562,90,lat_22.40001286738804_lon_88.34806898237562_hdg_90_pano.jpg,OK,pano
22.40001286738804,88.34806898237562,180,lat_22.40001286738804_lon_88.34806898237562_hdg_180_pano.jpg,OK,pano
22.40001286738804,88.34806898237562,270,lat_22.40001286738804_lon_88.34806898237562_hdg_270_pano.jpg,OK,pano
22.4,88.35,0,,ZERO_RESULTS,metadata
22.4,88.35,90,,ZERO_RESULTS,metadata
22.4,88.35,180,,ZERO_RESULTS,metadata
22.4,88.35,270,,ZERO_RESULTS,metadata
22.4,88.352,0,,ZERO_RESULTS,metadata
22.4,88.352,90,,ZERO_RESULTS,metadata
22.4,88.352,180,,ZERO_RESULTS,metadata
22.4,88.352,270,,ZERO_RESULTS,metadata
22.4,88.354,0,,ZERO_RESULTS,metadata
22.4,88.354,90,,ZERO_RESULTS,metadata
22.4,88.354,180,,ZERO_RESULTS,metadata
22.4,88.354,270,,ZERO_RESULTS,metadata
22.4,88.356,0,,ZERO_RESULTS,metadata
22.4,88.356,90,,ZERO_RESULTS,metadata
22.4,88.356,180,,ZERO_RESULTS,metadata
22.4,88.356,270,,ZERO_RESULTS,metadata
22.4,88.358,0,,ZERO_RESULTS,metadata
22.4,88.358,90,,ZERO_RESULTS,metadata
22.4,88.358,180,,ZERO_RESULTS,metadata
22.4,88.358,270,,ZERO_RESULTS,metadata
22.40008431435723,88.36007494880944,0,lat_22.40008431435723_lon_88.36007494880944_hdg_0_pano.jpg,OK,pano
22.40008431435723,88.36007494880944,90,lat_22.40008431435723_lon_88.36007494880944_hdg_90_pano.jpg,OK,pano
22.40008431435723,88.36007494880944,180,lat_22.40008431435723_lon_88.36007494880944_hdg_180_pano.jpg,OK,pano
22.40008431435723,88.36007494880944,270,lat_22.40008431435723_lon_88.36007494880944_hdg_270_pano.jpg,OK,pano
22.4,88.362,0,,ZERO_RESULTS,metadata
22.4,88.362,90,,ZERO_RESULTS,metadata
22.4,88.362,180,,ZERO_RESULTS,metadata
22.4,88.362,270,,ZERO_RESULTS,metadata
22.4,88.364,0,,ZERO_RESULTS,metadata
22.4,88.364,90,,ZERO_RESULTS,metadata
22.4,88.364,180,,ZERO_RESULTS,metadata
22.4,88.364,270,,ZERO_RESULTS,metadata
22.4,88.366,0,,ZERO_RESULTS,metadata
22.4,88.366,90,,ZERO_RESULTS,metadata
22.4,88.366,180,,ZERO_RESULTS,metadata
22.4,88.366,270,,ZERO_RESULTS,metadata
22.4,88.368,0,,ZERO_RESULTS,metadata
22.4,88.368,90,,ZERO_RESULTS,metadata
22.4,88.368,180,,ZERO_RESULTS,metadata
22.4,88.368,270,,ZERO_RESULTS,metadata
22.39996453903994,88.37044403170563,0,lat_22.39996453903994_lon_88.37044403170563_hdg_0_pano.jpg,OK,pano
22.39996453903994,88.37044403170563,90,lat_22.39996453903994_lon_88.37044403170563_hdg_90_pano.jpg,OK,pano
22.39996453903994,88.37044403170563,180,lat_22.39996453903994_lon_88.37044403170563_hdg_180_pano.jpg,OK,pano
22.39996453903994,88.37044403170563,270,lat_22.39996453903994_lon_88.37044403170563_hdg_270_pano.jpg,OK,pano
22.4,88.372,0,,ZERO_RESULTS,metadata
22.4,88.372,90,,ZERO_RESULTS,metadata
22.4,88.372,180,,ZERO_RESULTS,metadata
22.4,88.372,270,,ZERO_RESULTS,metadata
22.4,88.374,0,,ZERO_RESULTS,metadata
22.4,88.374,90,,ZERO_RESULTS,metadata
22.4,88.374,180,,ZERO_RESULTS,metadata
22.4,88.374,270,,ZERO_RESULTS,metadata
22.4,88.376,0,,ZERO_RESULTS,metadata
22.4,88.376,90,,ZERO_RESULTS,metadata
22.4,88.376,180,,ZERO_RESULTS,metadata
22.4,88.376,270,,ZERO_RESULTS,metadata
22.4,88.378,0,,ZERO_RESULTS,metadata
22.4,88.378,90,,ZERO_RESULTS,metadata
22.4,88.378,180,,ZERO_RESULTS,metadata
22.4,88.378,270,,ZERO_RESULTS,metadata
22.4,88.38,0,,ZERO_RESULTS,metadata
22.4,88.38,90,,ZERO_RESULTS,metadata
22.4,88.38,180,,ZERO_RESULTS,metadata
22.4,88.38,270,,ZERO_RESULTS,metadata
22.4,88.382,0,,ZERO_RESULTS,metadata
22.4,88.382,90,,ZERO_RESULTS,metadata
22.4,88.382,180,,ZERO_RESULTS,metadata
22.4,88.382,270,,ZERO_RESULTS,metadata
22.4,88.384,0,,ZERO_RESULTS,metadata
22.4,88.384,90,,ZERO_RESULTS,metadata
22.4,88.384,180,,ZERO_RESULTS,metadata
22.4,88.384,270,,ZERO_RESULTS,metadata
22.4,88.386,0,,ZERO_RESULTS,metadata
22.4,88.386,90,,ZERO_RESULTS,metadata
22.4,88.386,180,,ZERO_RESULTS,metadata
22.4,88.386,270,,ZERO_RESULTS,metadata
22.4,88.388,0,,ZERO_RESULTS,metadata
22.4,88.388,90,,ZERO_RESULTS,metadata
22.4,88.388,180,,ZERO_RESULTS,metadata
22.4,88.388,270,,ZERO_RESULTS,metadata
22.4,88.39,0,,ZERO_RESULTS,metadata
22.4,88.39,90,,ZERO_RESULTS,metadata
22.4,88.39,180,,ZERO_RESULTS,metadata
22.4,88.39,270,,ZERO_RESULTS,metadata
22.4,88.392,0,,ZERO_RESULTS,metadata
22.4,88.392,90,,ZERO_RESULTS,metadata
22.4,88.392,180,,ZERO_RESULTS,metadata
22.4,88.392,270,,ZERO_RESULTS,metadata
22.4,88.394,0,,ZERO_RESULTS,metadata
22.4,88.394,90,,ZERO_RESULTS,metadata
22.4,88.394,180,,ZERO_RESULTS,metadata
22.4,88.394,270,,ZERO_RESULTS,metadata
22.4,88.396,0,,ZERO_RESULTS,metadata
22.4,88.396,90,,ZERO_RESULTS,metadata
22.4,88.396,180,,ZERO_RESULTS,metadata
22.4,88.396,270,,ZERO_RESULTS,metadata
22.4,88.398,0,,ZERO_RESULTS,metadata
22.4,88.398,90,,ZERO_RESULTS,metadata
22.4,88.398,180,,ZERO_RESULTS,metadata
22.4,88.398,270,,ZERO_RESULTS,metadata
22.4,88.4,0,,ZERO_RESULTS,metadata
22.4,88.4,90,,ZERO_RESULTS,metadata
22.4,88.4,180,,ZERO_RESULTS,metadata
22.4,88.4,270,,ZERO_RESULTS,metadata
22.4,88.402,0,,ZERO_RESULTS,metadata
22.4,88.402,90,,ZERO_RESULTS,metadata
22.4,88.402,180,,ZERO_RESULTS,metadata
22.4,88.402,270,,ZERO_RESULTS,metadata
22.4,88.404,0,,ZERO_RESULTS,metadata
22.4,88.404,90,,ZERO_RESULTS,metadata
22.4,88.404,180,,ZERO_RESULTS,metadata
22.4,88.404,270,,ZERO_RESULTS,metadata
22.4,88.406,0,,ZERO_RESULTS,metadata
22.4,88.406,90,,ZERO_RESULTS,metadata
22.4,88.406,180,,ZERO_RESULTS,metadata
22.4,88.406,270,,ZERO_RESULTS,metadata
22.4,88.408,0,,ZERO_RESULTS,metadata
22.4,88.408,90,,ZERO_RESULTS,metadata
22.4,88.408,180,,ZERO_RESULTS,metadata
22.4,88.408,270,,ZERO_RESULTS,metadata
22.4,88.41,0,,ZERO_RESULTS,metadata
22.4,88.41,90,,ZERO_RESULTS,metadata
22.4,88.41,180,,ZERO_RESULTS,metadata
22.4,88.41,270,,ZERO_RESULTS,metadata
22.4,88.412,0,,ZERO_RESULTS,metadata
22.4,88.412,90,,ZERO_RESULTS,metadata
22.4,88.412,180,,ZERO_RESULTS,metadata
22.4,88.412,270,,ZERO_RESULTS,metadata
22.4,88.414,0,,ZERO_RESULTS,metadata
22.4,88.414,90,,ZERO_RESULTS,metadata
22.4,88.414,180,,ZERO_RESULTS,metadata
22.4,88.414,270,,ZERO_RESULTS,metadata
22.39992865402528,88.41511121020008,0,lat_22.39992865402528_lon_88.41511121020008_hdg_0_pano.jpg,OK,pano
22.39992865402528,88.41511121020008,90,lat_22.39992865402528_lon_88.41511121020008_hdg_90_pano.jpg,OK,pano
22.39992865402528,88.41511121020008,180,lat_22.39992865402528_lon_88.41511121020008_hdg_180_pano.jpg,OK,pano
22.39992865402528,88.41511121020008,270,lat_22.39992865402528_lon_88.41511121020008_hdg_270_pano.jpg,OK,pano
22.39997015056948,88.41822387471348,0,lat_22.39997015056948_lon_88.41822387471348_hdg_0_pano.jpg,OK,pano
